emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,target
-0.02146189,-0.19092771,0.13860622,0.07984895,0.28282815,-0.03345833,-0.37710553,0.09920837,0.16357985,-0.23130356,-0.01980032,-0.11174416,0.10569216,-0.0171603,-0.040416382,-0.0040263627,-0.2265526,0.21735823,-0.08289702,0.007184822,-0.1619005,0.13145489,0.23392615,-0.11205812,-0.2129203,0.05348444,0.23560594,-0.21626411,0.26044294,0.050404795,0.050493415,-0.24496105,1
0.16361745,0.3127215,0.1960325,-0.3105709,0.07369357,-0.1243768,-0.29264903,-0.09451091,-0.119462505,0.05588592,0.21070747,0.07935648,0.026939481,0.13613614,0.3196499,-0.03647553,-0.1934063,0.10719435,0.17046848,0.045410514,0.011966474,-0.06653897,0.5217992,0.16849533,-0.5002433,-0.17308553,0.17170447,-0.30886054,-0.12897837,0.25930494,-0.17367306,-0.24097586,1
-0.08471289,0.10046986,0.03362716,0.30483657,0.09101872,-0.12792486,-0.12471884,-0.10646305,-0.039523736,-0.0044898745,-0.02581352,-0.028811142,-0.09379109,0.057973966,0.22498195,-0.09596134,-0.2101575,0.15961057,-0.06617811,0.02853575,-0.14370683,0.0201287,0.040619902,-0.020203993,-0.07948714,-0.111492656,0.12727134,0.016044179,0.00727126,0.028166814,0.031303857,-0.24555573,1
0.2211569,0.1242505,0.26680383,-0.169748,0.08076419,0.23564985,-0.440139,-0.31339765,0.00948526,0.09324273,-0.07167456,-0.04343813,-0.016548328,0.12956809,0.23827998,-0.20662096,-0.08073735,0.13458052,-0.023214102,-0.08959703,-0.46047115,-0.20235807,0.5048348,0.06496003,-0.35477424,-0.10619916,0.21216682,-0.16668583,-0.23220691,0.21124774,0.31037372,0.11691244,1
0.13556057,0.120498314,0.06867436,0.112748064,-0.03249804,0.023520797,-0.09825103,0.15966481,-0.13061506,0.07113884,0.08934259,-0.00040449947,-0.19297242,0.011464138,0.123199284,-0.04556811,-0.07377779,0.02821271,-0.08739264,-0.035930164,-0.20034176,-0.09623915,0.013775878,-0.054358594,-0.07763008,-0.3060676,0.12397648,-0.21430576,-0.049654257,0.30735493,0.0008086525,0.03817503,1
-0.20823768,0.0331147,-0.04357978,0.102267444,0.18377954,0.08222365,-0.11071789,0.005115047,0.044402134,-0.019775571,-0.059227325,0.020583253,-0.010330771,0.022897683,0.12505054,0.02038142,-0.043975458,0.2110034,-0.049493797,0.047011048,-0.21859416,0.0028985702,0.12976395,-0.11672248,-0.023685846,-0.129323,0.2049563,-0.1761836,0.07495232,-0.0514851,0.01318622,-0.24752426,1
0.29003417,0.13925543,0.22834401,-0.024329573,0.021062583,-0.1653389,-0.117823295,-0.03454435,0.0028839856,0.018683977,0.039593715,-0.010512903,0.042075135,-0.0234994,0.13529173,-0.07317064,0.08756624,0.04479584,-0.05896965,-0.16406225,-0.2469736,-0.079015754,0.4072123,0.23350802,-0.120206594,-0.09082855,0.32192925,-0.042727202,-0.3040489,0.34081239,-0.010601621,-0.026412142,1
0.22746569,0.04373205,0.31183785,0.068523206,-0.055301547,-0.05769442,-0.38543582,0.13723247,-0.06448466,0.05901987,0.0558522,-0.20960315,0.14653057,0.04945861,0.044975713,-0.0673769,-0.18279086,0.23106915,0.10332329,-0.013136214,-0.050341483,-0.030308232,0.40028894,-0.0045033246,-0.26900938,0.040585283,0.09758693,-0.37081555,-0.055469237,0.33015195,0.18901542,-0.21405518,1
-0.040390193,-0.15493348,0.123428,-0.02853131,0.22400552,-0.064858556,-0.38165653,-0.06805532,0.05154527,-0.029856212,0.07818431,-0.10514597,0.14327946,-0.087240525,0.10655446,-0.13452725,-0.07210218,0.11022479,0.06420089,0.092660986,-0.15870172,0.18117891,0.12600681,-0.092505634,0.2105504,-0.083089024,0.32619154,-0.15753318,0.14149256,0.02653974,0.021193646,-0.15939993,1
0.06969614,0.070220925,0.4907253,0.0038674176,-0.05172102,-0.372282,-0.1870268,-0.17554115,0.10389713,-0.1511372,0.14820415,-0.14339015,0.15522173,0.14310707,-0.006460622,-0.6078005,-0.1816463,0.11323573,-0.023706377,-0.19035268,-0.16643494,-0.23374973,0.525118,0.11760766,-0.37753794,0.024205014,0.266153,-0.4334927,0.03161059,0.32629356,-0.09015787,-0.049738698,1
0.017141059,-0.05269719,0.110542566,0.08009882,0.117368266,0.003014803,-0.23007375,0.03289306,-0.06404249,-0.032862917,0.1443839,0.021840148,0.016422283,0.074759066,0.23474702,-0.042831063,0.029708654,0.13935435,-0.007763736,0.02802108,-0.20265822,-0.06655624,0.107779734,-0.1069475,-0.107442684,-0.23725727,0.25934646,-0.21240166,0.09412599,0.14451405,0.20971753,-0.22952485,1
0.09678388,-0.10140015,0.24189027,-0.17068133,-0.22812009,-0.3001404,-0.22675842,0.015518427,-0.32517716,-0.045200057,-0.25159395,-0.031999093,0.16318235,-0.04882368,0.34987468,0.01648213,-0.066131085,-0.033265512,-0.09003003,-0.17294198,-0.15724877,-0.26292664,0.32750207,0.052016765,-0.05895026,-0.13366023,0.3565881,-0.24015465,-0.14205487,0.24843575,-0.036579046,-0.070676856,1
0.027457386,0.09526143,0.20692973,0.27360985,0.08480824,-0.19880953,-0.24576308,-0.17196824,0.07820935,0.031193217,0.030493941,0.036495417,0.027306195,0.11778827,0.0680228,-0.022445887,0.048368715,-0.12202582,0.055913072,0.083327524,-0.16838205,-0.121759556,0.14717074,0.049192354,0.17556638,-0.050018042,0.32280535,-0.15513872,-0.09893701,0.09793462,0.06793063,-0.007357985,1
0.20940968,0.37823036,0.21407749,-0.18505663,0.14783198,-0.019518368,-0.13764404,-0.12292215,-0.008657061,0.018435195,0.24943897,-0.043430604,0.03030499,0.16591804,0.022853956,-0.1916213,-0.20650381,0.02326519,0.04426618,0.09775862,-0.032944623,-0.021817014,0.44931114,0.12663792,-0.2948278,-0.09837955,0.22603446,-0.25497293,-0.1358036,0.21372129,-0.10743802,-0.20678133,1
0.020407803,-0.22920495,0.24916069,0.22752163,0.17764798,-0.4567411,-0.27200317,-0.21193492,0.04645863,-0.042675726,-0.15981582,0.18655138,0.19115894,0.17112054,0.27047732,-0.020264745,-0.19405735,-0.07680683,0.109427914,-0.029134639,-0.099843875,-0.27989548,0.25698343,-0.026570275,-0.18041752,-0.21865878,0.45081252,-0.2305112,0.036441073,0.08265264,-0.10890901,0.028062463,1
-0.019504085,0.07596525,-0.084497005,-0.011386427,0.13869293,-0.08830586,-0.17032638,0.052002206,0.0057884157,0.13377705,0.1145163,-0.06887824,0.05636693,0.060689963,0.18405512,-0.04106275,-0.082045205,0.1476315,0.065266624,-0.18415606,-0.09651001,-0.31968284,0.34395754,-0.016671158,-0.3659204,-0.21589994,0.11982097,-0.1809915,0.08566807,0.13218555,0.046164088,0.032538243,1
-0.10020724,0.057822198,0.020187337,0.17299588,0.010994539,0.060278818,-0.083496585,0.046725094,-0.00091604143,0.027564002,-0.1325975,-0.14148733,0.07823826,0.2353868,0.15954092,-0.039409377,-0.0446587,0.13187419,-0.0102226585,0.082339354,-0.20249501,-0.15456359,0.16226947,0.010867484,0.06359902,-0.14753366,0.09018862,-0.011218157,0.09585991,0.05113466,0.10132555,-0.1556842,1
0.39226744,0.17177513,0.38894716,-0.06405024,-0.0014581382,-0.26199585,-0.38254967,-0.07606834,0.07540542,-0.0068321675,0.09497366,-0.021980036,0.25123456,0.023133364,-0.015941985,-0.14807609,-0.07190512,0.20094523,-0.19179103,-0.052207053,-0.25399464,-0.1591109,0.4328233,0.19702645,-0.2583835,-0.25588447,0.31929368,-0.05043742,-0.13276601,0.3706192,0.013288103,-0.06493977,1
-0.16031379,-0.054409876,-0.059460193,0.04646526,0.13059355,-0.18266898,-0.21483016,-0.17192587,-0.32268202,-0.1055662,-0.21203539,-0.1659498,0.062223192,-0.00024030358,0.40431744,0.0087005645,-0.081634164,0.09366956,0.07147429,-0.2136456,0.06763322,-0.11929044,0.23407023,-0.052116856,-0.13682072,-0.18214253,0.09763134,-0.6013782,-0.015958048,0.1796101,0.113150075,-0.33815894,1
-0.06100396,0.07527495,0.059258774,0.11463222,0.107509226,0.008657441,-0.21194445,0.018487126,-0.012550898,0.059546825,0.08078893,-0.030485615,0.019221283,0.101133525,0.1630002,0.00044927746,-0.054237284,0.115525156,-0.023468649,0.015711244,-0.08988392,-0.066142835,0.21091019,0.016569197,-0.12736014,-0.19246128,0.1251425,-0.1421228,-0.04990839,0.107769854,0.038364515,-0.14111516,1
-0.07560308,0.05397892,0.11857115,0.12717754,0.012531541,0.0022909194,-0.17746884,-0.01716248,-0.033191733,0.053302158,-0.015860185,-0.098621786,0.036474977,0.14209162,0.19951597,-0.066552766,-0.031212505,0.19197346,0.0048636477,0.111171246,-0.09206556,-0.106113575,0.17483968,0.051049843,0.057361502,-0.085479476,0.08219578,-0.052209545,-0.0311959,0.08346033,0.02911096,-0.15637705,1
0.1433523,0.15401942,0.3216294,-0.07493007,0.053918786,-0.10780623,-0.09206496,-0.02612856,-0.052543394,0.13270134,-0.09465809,0.0109376535,0.25973767,-0.10352964,0.004370842,-0.16314882,-0.102785744,0.120003,-0.14833495,-0.041123156,-0.07660431,-0.02082235,0.4998284,0.30336666,-0.1188547,-0.19818209,0.09612815,-0.015378617,-0.4247571,0.15210938,0.05340497,0.06643088,1
0.09312742,0.0958357,0.15971658,0.022233747,-0.10603837,-0.024929792,-0.14587782,0.058055595,-0.14658774,0.056171462,0.055597942,-0.044089533,0.02867756,0.11175938,0.09672224,-0.03207048,0.04515308,0.023691641,-0.061992038,-0.15087247,-0.22819746,-0.081586845,0.087075,0.12448855,0.00091116317,-0.2555157,0.10698231,-0.095256895,-0.18464117,0.26541126,-0.014620673,-0.06739876,1
0.33725065,-0.022400768,0.42221028,0.11150313,-0.0005604923,-0.43428463,-0.23411895,-0.09733944,-0.02640605,-0.23705563,-0.022420898,-0.0015848577,0.26930386,0.19858116,0.07166198,-0.07283427,-0.09989098,0.14603885,-0.15664008,-0.010092147,-0.2328043,-0.26105893,0.47228363,-0.061084807,-0.23504336,-0.18454039,0.3133582,-0.19766809,-0.10516661,0.40423188,-0.08452205,0.08871229,1
-0.14400554,-0.049596455,0.19291362,0.1691134,0.07727323,0.046078585,-0.2283791,-0.106785655,-0.054190457,0.029366732,-0.04337845,-0.08270125,0.09132989,0.21387294,0.114773385,-0.11709437,0.007321935,0.19964221,-0.004109324,0.17281866,-0.22986123,-0.044392645,0.17865221,0.113196276,0.14050855,-0.13396314,0.15674828,-0.04559162,0.11099956,0.12646249,0.098018825,-0.26434815,1
0.008245975,0.12715799,0.06268621,-0.11333278,-0.04874848,-0.06414989,0.099373356,0.074769706,0.03567841,-0.044441365,0.017740646,0.004354343,0.044806294,0.061583728,0.36228937,-0.3900833,-0.08130232,0.20457077,0.17157724,0.1163222,-0.14530057,-0.03369254,0.29788417,0.17084154,-0.44455618,-0.10614542,0.24433151,-0.3658985,-0.11090118,0.1482231,-0.15108207,-0.04134407,1
0.051246747,-0.11170725,0.20859092,0.07931479,0.037794814,-0.05198232,-0.17844418,-0.061331138,-0.13245824,-0.092878446,0.045582227,-0.16327885,0.04280763,0.02406707,0.10388884,-0.17168978,-0.009160101,0.07507618,0.00618596,-0.015891563,-0.041850038,-0.0018555075,0.15684761,0.006176606,-0.13042898,-0.105324715,0.10503469,-0.2692484,-0.012081899,0.13064486,0.05646704,-0.17992708,1
0.12789631,0.06652481,0.13366765,-0.0058948044,0.0393423,-0.4214844,-0.22686258,-0.23263083,0.19258659,-0.1442993,-0.1438597,0.15560989,0.12343429,0.04994534,0.32437754,-0.06819363,0.029194072,-0.023825966,0.008449435,-0.10317565,-0.13965626,-0.32303336,0.29400757,0.046331845,-0.053426713,-0.17504254,0.32140094,-0.24228612,-0.19102325,0.06960597,0.053295247,-0.09076191,1
-0.050144672,-0.14717607,0.20605192,0.073769234,0.03019084,-0.26539975,-0.100391984,-0.11264707,-0.17003699,-0.094093025,-0.11718762,0.030233353,0.13143623,0.10320987,0.2418383,-0.14300568,-0.07718447,0.13777208,-0.05605165,0.021817025,-0.07497384,-0.20319238,0.3416851,-0.16233397,-0.060399026,-0.1561461,0.335797,-0.19964722,-0.03859546,0.10082461,-0.058699995,-0.0111627355,1
-0.08057656,0.047622263,0.14200795,0.1801905,0.07019874,-0.013054714,-0.14199245,-0.054876223,-0.022988938,0.005638065,0.0011469433,-0.084165186,-0.005739413,0.09895015,0.12290219,-0.076548,-0.045027733,0.081272885,-0.03611424,0.10024363,-0.22893828,0.035616707,0.13801661,0.025787074,0.089392595,-0.08047962,0.18260145,-0.019841928,6.482005e-05,0.045638733,-0.0166994,-0.13360545,1
-0.036652222,0.06696946,0.12812814,-0.17283837,0.16195112,-0.09922809,-0.34964472,0.06994134,0.108759545,0.17394441,0.07170324,-0.10419431,0.20424186,-0.12518874,0.2098862,-0.19154042,-0.121472165,-0.04172071,-0.03261286,-0.07344358,-0.23601177,-0.26894516,0.35269535,0.1352014,0.06770342,-0.083363004,0.29285353,0.09279844,-0.4342011,0.17674327,-0.065750085,-0.09657036,1
-0.09747732,-0.14565802,0.36490074,0.080306575,0.120810375,-0.42013693,-0.13195921,-0.19480799,-0.21259472,-0.15502918,-0.06385485,0.05402401,0.2219359,0.16624162,0.21622474,-0.24410376,-0.24398334,0.1537042,0.026517361,-0.24015959,-0.019920915,-0.23589557,0.34267876,-0.15206137,-0.2660651,-0.16146387,0.28785807,-0.5309585,0.0794522,0.12864135,-0.12685633,-0.07164932,1
0.009862334,0.175949,0.25433517,0.11568524,0.020945072,-0.21567287,-0.21107928,-0.09771028,0.14041965,0.23274808,0.21517082,-0.2403642,0.14354433,0.2641932,0.052947026,-0.14365831,-0.16263244,0.090417214,-0.12714702,-0.17802005,-0.15726903,-0.16221942,0.23710229,0.23096833,-0.27148032,-0.29520768,0.1771503,-0.24067926,-0.28765157,0.522272,0.08309087,-0.24848126,1
0.3068838,-0.08945678,0.20777766,-0.04857439,0.19337314,-0.30744395,-0.32258797,-0.23480816,0.117343314,-0.038292147,0.13177863,0.01957494,0.058012065,0.017205697,0.28058702,-0.15914378,-0.0627746,0.057165712,0.014968939,-0.104031116,-0.42906362,-0.32723802,0.29421192,0.06697023,-0.11542393,-0.110746086,0.47225562,-0.04855907,-0.42433807,0.25632137,-0.06623847,-0.18767455,1
-0.114194885,0.24195904,0.27283812,-0.48593515,0.06243977,-0.10187867,-0.436558,0.03554973,0.053925954,0.045636848,-0.06218871,0.014267508,0.12128733,-0.018822964,0.38283858,-0.32517436,-0.058157407,0.083885916,0.14363928,0.012010325,-0.077343136,-0.25584504,0.3558904,0.18310177,-0.55469626,-0.19686463,0.18988487,-0.042117532,-0.23898296,0.35443997,0.0435302,-0.1063543,1
0.041455016,-0.006793935,0.11465068,-0.12754641,0.13589548,0.021176696,-0.23377791,0.09803836,0.08435655,0.08763153,0.057160255,-0.09146015,0.1783212,-0.010593489,0.16889724,-0.18589105,-0.1275959,0.06357341,-0.1065785,0.0055936165,-0.19965574,-0.20789751,0.22500196,0.053460132,0.06371224,-0.081983656,0.27291757,0.0016079769,-0.3517635,0.106315136,-0.033570804,-0.14845309,1
-0.058579747,0.21977289,0.14822754,-0.04560304,0.132918,0.03325984,-0.17150141,0.031222403,-0.01699008,0.27970672,0.21201544,-0.037519082,-0.042986043,0.025889248,0.20482329,-0.026438497,-0.03655522,0.1423009,0.043348573,-0.116183296,-0.10590905,-0.07090707,0.1601503,-0.059621967,-0.19868298,-0.21106294,0.16391394,-0.110762075,-0.053455364,0.18019924,-0.0799567,0.030019706,1
0.076224744,-0.03528097,0.38546938,0.08909105,-0.022233456,-0.1331956,-0.13527331,0.18325068,-0.07023209,-0.28321075,0.0017079469,-0.23579411,0.20334461,-0.037059087,-0.051040094,-0.20106177,-0.09255625,0.09054065,-0.050826922,-0.05199808,-0.005258374,0.009652145,0.36295265,-0.087164626,-0.0855312,0.05693214,0.38640702,-0.29886442,-0.11277666,0.16421184,-0.06340453,-0.10968376,1
0.19505154,0.09994376,0.2928195,0.0662478,-0.12136966,-0.14998083,-0.008912783,-0.08507711,-0.060201466,-0.05042872,-0.013702119,-0.08315617,0.28753462,0.19354331,-0.0034985505,-0.08052543,-0.18513185,0.22042367,-0.27537116,-0.06712161,-0.19886701,-0.14672202,0.41871774,0.03335643,-0.20757586,-0.074010916,0.22991064,-0.12651768,-0.22538245,0.09858014,-0.07542014,0.028617868,1
-0.039862014,-0.00418818,0.09330998,0.11859326,0.050202146,0.010323301,-0.12376446,-0.042697728,0.0223611,-0.12821145,0.08335829,-0.004644595,0.08065738,0.16314232,0.036265004,-0.12110789,-0.03305717,0.18258573,-0.13282627,0.0057958877,-0.17243308,0.06857224,0.23607618,-0.06534479,-0.11632624,-0.20340131,0.20897458,-0.13642442,-0.099535964,0.13374586,0.06899627,-0.2623526,1
0.11441757,-0.13256177,0.4481549,0.09901607,-0.017678402,-0.25589383,-0.24964193,-0.15421687,-0.024545744,0.033103824,-0.03695501,-0.014507109,0.14180732,0.093075976,0.14582634,-0.047040116,-0.10385533,-0.1079827,0.047479697,-0.06657449,-0.094500795,-0.120971136,0.37631008,0.114315316,-0.106211886,-0.12882814,0.39412045,-0.016424438,-0.33945772,0.12321855,-0.26969832,0.12113045,1
0.1355681,0.24544603,0.18615972,0.061266385,-0.041402966,-0.23742774,-0.27162373,0.09468204,0.0004361421,0.08811033,0.06559552,-0.022028536,-0.0030284598,0.0013738647,0.013239719,-0.1370711,0.045503214,-0.040356982,-0.07379331,-0.1577355,-0.2867173,-0.12210892,0.4236435,0.21148816,-0.32562643,-0.27563238,0.27891135,-0.25376898,-0.33921167,0.49243644,-0.061794028,0.028137079,1
0.08123484,0.048061185,0.19737637,0.012303569,-0.083639875,-0.04902169,-0.13347545,0.018156484,-0.15295601,0.043421306,-0.051630624,-0.07051178,0.04730638,0.074119225,0.14898501,-0.017938204,0.061616793,0.0765495,0.0047785304,-0.14093414,-0.14016183,-0.004643219,0.19072987,0.098282896,0.08407965,-0.10163069,0.10840308,-0.0063515604,-0.26254183,0.17098925,-0.1210657,-0.025363445,1
0.032026455,-0.084894,0.21353808,0.20084932,-0.039127707,-0.20226055,-0.16396253,-0.07165888,0.14546557,0.08125293,0.04363444,-0.15524933,-0.046949,0.21810734,0.21284737,-0.4379116,-0.14924985,0.26682994,0.12923709,-0.047674783,-0.054373104,-0.21632491,0.3842698,0.31338036,-0.42040196,-0.11618184,0.08381151,-0.48356456,-0.15907624,0.32012358,0.06679483,-0.26442057,1
0.17007534,-0.13789952,0.43659315,0.082385026,0.08556284,-0.38945025,-0.42948434,-0.3669386,-0.016128749,0.0076582283,0.18378508,0.2998104,0.2346794,0.10990239,-0.03596805,-0.1289987,-0.09952138,-0.220151,0.066863924,0.074262865,-0.30324847,-0.28769684,0.41946134,0.06298291,-0.18642856,-0.2207973,0.55353355,-0.23258843,-0.2652031,0.24643174,-0.163856,-0.04563839,1
0.03825424,0.097711354,0.13523415,0.12577952,0.058181092,-0.039826125,-0.21081284,-9.641051e-06,-0.095809795,0.012008589,0.07397196,-0.03115492,-0.03708733,0.13979314,0.20939723,-0.10926165,-0.10951641,0.14613904,-0.06398146,-0.04271409,-0.2809827,0.026250597,0.21263358,0.03452999,-0.15872543,-0.21262977,0.28980464,-0.01456489,-0.0091796145,0.058216833,0.16839656,-0.061997753,1
0.17201492,0.14627233,0.38451034,-0.060768053,-0.08052625,-0.09770793,-0.11197576,-0.035639867,-0.045403987,0.082033575,0.03990452,-0.17283617,0.33371183,0.06759551,-0.01193166,-0.11563386,-0.17156406,0.12025346,-0.3399775,-0.06467899,-0.15312386,0.0737683,0.44684827,0.14018436,-0.12325773,-0.10066445,0.22234735,-0.069529854,-0.3789197,0.32352245,-0.098830596,0.022182439,1
0.2683329,0.06148439,0.021249294,0.10377629,0.13966972,-0.17304322,-0.13947374,-0.04741384,0.03477899,-0.1434686,0.057653435,-0.13515025,0.1116329,0.14254943,0.057898507,-0.04846437,-0.10266635,0.1281075,-0.046052393,0.0014693998,-0.31719717,-0.18689913,0.24087256,-0.019568644,-0.20032683,-0.24471438,0.29771525,0.071260914,-0.15645084,0.18570179,-0.009008627,-0.043349035,1
-0.022284597,0.03329796,0.044547588,0.040274277,0.08203574,0.0066652,-0.18757159,-0.05446069,-0.019469313,-0.055219986,0.036589794,-0.07892367,0.028991524,-0.019692898,0.22841087,0.02040289,-0.051865485,0.08945753,-0.06669739,0.04274929,-0.19297823,-0.03447876,0.26668358,0.049070146,0.027359892,-0.13536519,0.1969401,-0.0773367,-0.049862072,0.0059071556,0.028699256,-0.15198082,1
0.0465969,0.011624247,0.124507084,0.19173068,0.046459846,-0.03027799,-0.15135667,-0.084731355,0.023666888,-0.058133893,0.2246541,-0.11920465,0.10932139,0.16323784,0.019663405,-0.20150247,-0.08566984,0.12358197,-0.042211886,0.12818435,-0.07987686,-0.0054614134,0.19546112,-0.057609096,-0.028092597,-0.14703858,0.14533983,-0.16249186,-0.17070949,0.22596529,0.13304314,-0.25246117,1
0.16073346,0.018847976,0.31188452,-0.08210996,0.20028447,-0.19645435,-0.4433758,-0.14141622,0.22490099,-0.20986098,0.09850166,-0.2954474,0.06730312,0.06956022,-0.011293277,-0.20876047,-0.18699294,-0.013790764,0.049197473,-0.09941593,-0.08316619,-0.18279436,0.32320845,0.17326373,-0.024488367,0.06267998,0.39729992,-0.38498998,-0.057189364,0.24338053,0.015004277,-0.044617675,1
-0.1257987,-0.02171586,0.07157685,-0.16269545,0.1860195,-0.10158684,-0.27776015,0.10513231,-0.1009964,0.1657887,0.044047788,-0.16144095,0.1314537,0.0019733608,0.46117824,-0.10830648,0.095894225,0.075819835,0.08964597,0.083004385,-0.14597134,-0.11245318,0.20038405,-0.039097436,0.03186697,-0.17412126,0.15965408,-0.09704438,0.19462663,0.123624854,0.15375017,-0.24441928,1
-0.120760575,-0.020045176,0.09153223,0.082022026,0.09541572,-0.006940253,-0.16039512,0.0031940788,-0.012739949,-0.019665467,-0.04065774,-0.066361845,-0.010289079,0.089369655,0.14662799,-0.03760422,-0.010391314,0.14441115,-0.03268031,0.06764136,-0.16735536,-0.034104507,0.17527798,-0.05514598,-0.03137719,-0.15899959,0.20562217,-0.108196154,0.011388879,0.04387234,0.06992711,-0.13785797,1
0.08167519,0.10316439,0.05533272,0.11712423,0.07343036,-0.12736103,-0.20147827,-0.046940044,-0.1521137,-0.011900116,0.11134699,-0.09359907,-0.08184292,0.077442124,0.32001722,0.028553985,0.031282514,0.14346658,-0.05004521,-0.03169044,-0.27646482,0.06439249,0.15602067,0.058131523,-0.0083663035,-0.18575445,0.17162079,0.05274788,-0.053616326,0.15611021,-0.0014877953,-0.17503658,1
0.15854537,0.13493364,0.5348079,-0.108815275,0.090541095,-0.32570937,-0.49351555,-0.28993446,0.20425048,0.0364663,0.015039369,-0.08642649,0.0070899874,0.1645235,0.29712856,-0.31557342,-0.022526123,0.15672398,0.15288909,-0.3207473,-0.06282557,-0.29361707,0.5585018,0.07409672,-0.37264574,-0.35009146,0.22726811,-0.25144562,-0.25872403,0.44337356,-0.052223146,-0.22117166,1
-0.011517651,0.16463828,0.10088925,0.0050136247,-0.041951545,0.10133056,-0.21982142,0.13645664,0.1211831,0.0199375,0.0445182,-0.22352394,0.1202198,0.0056555867,0.241148,0.01291785,-0.13218798,0.07070222,0.24224804,-0.023514979,-0.10448942,0.13893583,0.11347444,-0.050981067,0.05300559,-0.074499205,0.37107152,-0.2229661,-0.011309031,-0.050688162,0.011948196,-0.04054016,1
0.24728982,0.19401798,0.2507238,-0.030760393,-0.06224283,-0.049507625,-0.17828217,-0.08830249,-0.03455303,0.14421238,0.090378955,-0.24223834,0.2269365,-0.018494107,-0.04832851,-0.11976806,0.019104078,0.099696256,-0.1334188,-0.16571242,-0.09238966,-0.038242728,0.49087548,0.26654148,-0.05856809,-0.06991264,0.20757177,-0.04061786,-0.3696891,0.24411148,-0.21157081,0.09698619,1
-0.056247987,0.060464956,0.11369894,0.18293431,0.017197505,-0.0044329017,-0.13539425,0.025832802,0.027906567,-0.037529588,-0.02053024,-0.0031123683,0.013216715,0.23855484,0.10747675,-0.08664165,-0.01287064,0.21267962,-0.102220885,0.13322335,-0.2768501,-0.030914795,0.15007234,0.06686181,0.021432634,-0.1541067,0.12669048,-0.04468464,-0.041091375,0.11650793,0.053611957,-0.1502746,1
-0.13645373,0.17222805,0.04806011,0.104116574,0.03487303,0.11121181,-0.11755334,0.14135632,0.06284316,-0.003277108,-0.053259823,-0.1831342,0.0821002,-0.024364565,0.17289954,0.041823238,-0.058881965,0.098696485,0.11092577,-0.018283933,-0.120791554,0.048149012,0.13369618,-0.0579169,0.014341984,-0.05436702,0.3447146,-0.23236334,0.0149850175,0.047065504,0.009763501,-0.08803771,1
-0.062200263,0.03479875,-0.044078227,-0.050874945,0.11578635,0.025531664,-0.10981014,0.15004106,0.0009720102,0.16000544,0.04280984,-0.070055164,0.011797518,-0.04330577,0.20713586,0.032658845,-0.11902529,0.1654144,0.28531757,-0.06500565,-0.12767203,-0.13562664,0.19560394,-0.15667461,-0.14829676,-0.16045868,0.100812845,-0.057284534,-0.027509814,0.02912052,-0.07127106,0.06196429,1
0.09319562,0.22062168,0.16230944,0.15523563,0.013826117,-0.0923755,-0.00044387183,-0.13300757,0.13436307,0.18220225,0.23980138,-0.09716807,0.09751869,0.13326295,-0.07442358,-0.08183231,-0.09021491,0.07488428,-0.1422432,-0.05624201,-0.11995518,-0.11427258,0.25185096,0.08171034,-0.22400928,-0.20601016,0.25755468,-0.0101095885,-0.30578357,0.27450466,0.0074961,0.017561961,1
-0.21702793,-0.13125448,0.2694351,0.063136525,0.059861593,-0.27014953,-0.24242818,0.0466491,0.026014186,-0.115422435,-0.18907174,-0.12671949,0.008439109,0.08972545,0.062447377,-0.33139983,-0.038466603,0.20615624,-0.097581774,0.19861524,-0.124454975,-0.047810443,0.28998524,-0.21534294,-0.118574426,-0.37993985,0.36845398,-0.25426805,0.11071633,-0.037390567,-0.050436307,-0.038340583,1
-0.12714508,-0.052027114,-0.033193253,0.010019757,0.11178235,0.022413045,-0.15031542,-0.020219386,-0.07740411,-0.022364106,-0.061826617,-0.053100858,0.017862026,0.00015818141,0.23249106,0.04754287,-0.0027748346,0.19894588,-0.030658685,0.037453115,-0.083067656,-0.13174644,0.12217751,-0.050365493,0.088679895,-0.115794376,0.23574296,-0.12385754,0.09181101,0.06402196,0.082142584,-0.23154497,1
0.18887815,-0.11747207,0.33860496,-0.076933905,0.22038253,-0.18082398,-0.14079046,-0.10638127,-0.022927187,-0.13428865,0.14103994,-0.02009128,0.20806113,-0.0024671257,0.11137101,-0.33249515,-0.018859535,0.096643254,0.05055275,-0.030925399,-0.20898551,-0.14491814,0.40685552,0.16868147,-0.2984915,-0.10048123,0.27151945,-0.22366346,-0.4539372,0.19027366,-0.21568468,-0.16993284,1
0.16127083,-0.07387953,0.47124872,0.2407494,0.24544384,-0.29825774,-0.26854402,-0.39648926,0.20577732,0.048657857,0.1249383,-0.074089274,0.13297488,0.0001500547,0.10474896,-0.08670769,-0.011459544,-0.041487463,-0.0074981526,0.27830046,-0.078113995,-0.13639238,0.20259224,0.13027412,0.28200752,-0.16691983,0.22238843,-0.22912332,-0.1446546,0.24762413,0.003505418,-0.095700175,1
